Date,HS Code ,Product Name,Quantity,Unit,Unit Price (USD),CIF Value (USD),Importer Name,Supplier Name,Foreign Country
06-May-23,85369090,ST 10 CONNECTORS (3036110) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS FOR MANF. OF WOEGS),100,SQM,0.438,43.814,SUZLON ENERGY LTD,PHOENIX CONTACT GMBH AND CO KG,GERMANY
04-Dec-21,90303310,MAINS VOLTAGE MONITOR (LOW LEAKAGE) (P/N:PLK41Y9138-10),2,NOS,313.715,627.431,SUZLON ENERGY LTD,GE ENERGY POWER CONVERSION GMBH,UNITED STATES OF AMERICA
09-Aug-22,85364900,"CONTACTOR 30KW SCREW AC 230V50/60HZ (A5E31866322088) (PARTS OF WIND OPERATED ELECTRICITY
GENERATORS FOR MANF. OF WOEGS",50,NOS,43.8,2190.022,SUZLON ENERGY LTD,SIEMENS AG,CHINA
13-Feb-24,84834000,GEAR RIM M314.331308-00 (PARTS OF W.O.E. GENERATOR FOR MANUFACTURING OF WIND OPERATED ELECTRICITY GENERATORS)),42,NOS,5780.086,242763.603,SUZLON ENERGY LTD,DALIAN UNITED WIND POWER GENERATION BEARING CO LT,CHINA
28-Nov-22,85366990,"SS-GMP232/XB (00027474-00) (PARTS OF WIND OPERATED ELECTRICITY
GENERATORS FOR MANF. OF WOEGS)",1,NOS,14.086,14.086,SUZLON ENERGY LTD,"BACHMANN
ELECTRONIC GMBH",GERMANY
25-May-23,85366990,SS-GMP232/X B 00027474-00 / 51100195 (PARTS OF WIND OPERATED ELECTRICITY GENERATORS FOR MANF. OF WOEGS),1,NOS,14.729,14.729,SUZLON ENERGY LTD,"BACHMANN
ELECTRONIC GMBH",CHINA
13-Feb-24,84834000,"GEAR RIM M314.331308-00 (PARTS OF
W.O.E. GENERATOR FOR
MANUFACTURING OF WIND OPERATED ELECTRICITY GENERATORS))",42,NOS,5780.086,242763.603,SUZLON ENERGY LTD,"DALIAN UNITED WIND POWER GENERATION
BEARING CO LT",CHINA
04-Dec-21,90303310,MAINS VOLTAGE MONITOR (LOW LEAKAGE) (P/N:PLK41Y9138-10) (INV),4,NOS,313.715,1254.862,SUZLON ENERGY LTD,GE ENERGY POWER CONVERSION GMBH,UNITED STATES OF AMERICA
25-May-23,85366990,SS-GMP232/X B 00027474-00 / 51100195 (PARTS OF WIND OPERATED ELECTRICITY GENERATORS FOR MANF. OF WOEGS),1,NOS,14.729,14.729,SUZLON ENERGY LTD,BACHMANN ELECTRONIC GMBH,GERMANY
25-Sep-23,85366990,"SS-GMP232/X B 00027474-00 / 5106818 (PARTS OF WIND
OPERATEDELECTRICITY
GENERATORS FOR MANF. OF WOEGS)",7,NOS,14.453,101.171,SUZLON ENERGY LTD,"BACHMANN
ELECTRONIC GMBH",NETHERLANDS
10-Jun-22,85366990,"SS-GMP232/X B (PARTS OF WIND OPERATED ELECTRICITY
GENERATORS FOR MANF. OF WOEGS)",1,KGS,13.662,13.662,SUZLON ENERGY LTD,"BACHMANN
ELECTRONIC GMBH",AUSTRIA
04-Dec-21,90303310,MAINS VOLTAGE MONITOR (LOW LEAKAGE) (P/N:PLK41Y9138-10),2,NOS,313.715,627.431,SUZLON ENERGY LTD,GE ENERGY POWER CONVERSION GMBH,CHINA
29-Aug-22,85366990,SS-GMP232/X B (00027474-00/ 51068128) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS FOR MANF. OF WOEGS),2,NOS,13.054,26.108,SUZLON ENERGY LTD,"BACHMANN
ELECTRONIC GMBH",GERMANY
29-Aug-22,85366990,SS-GMP232/X B (00027474-00/ 51068128) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS FOR MANF. OF WOEGS),2,NOS,13.054,26.108,SUZLON ENERGY LTD,"BACHMANN
ELECTRONIC GMBH",GERMANY
16-May-23,85030090,"GEAR RIM M314.331308-00 (PARTS OF
W.O.E. GENERATOR FOR MANUFACTURING FOR S120)",10,NOS,5761.485,57614.851,SUZLON ENERGY LTD,"DALIAN UNITED WIND POWER GENERATION
BEARING CO LT",CHINA
16-May-23,85030090,GEAR RIM M314.331308-00 (PARTS OF W.O.E. GENERATOR FOR MANUFACTURING FOR S120),10,NOS,5761.485,57614.851,SUZLON ENERGY LTD,DALIAN UNITED WIND POWER GENERATION BEARING CO LT,CHINA
09-Sep-22,85366990,"SS-GMP232/X B (00027474-00 / 51068128) (PARTS OF WIND OPERATED
ELECTRICITY GENERATORS FOR MANF.
OF WOEGS)",21,NOS,12.857,269.988,SUZLON ENERGY LTD,"BACHMANN
ELECTRONIC GMBH",GERMANY
09-Sep-22,85366990,SS-GMP232/X B (00027474-00 / 51068128) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS FOR MANF. OF WOEGS),21,NOS,12.857,269.988,SUZLON ENERGY LTD,BACHMANN ELECTRONIC GMBH,AUSTRIA
09-Aug-22,85364900,CONTACTOR 30KW SCREW AC 230V50/60HZ (A5E31866322088) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS FOR MANF. OF WOEGS,20,NOS,43.8,876.009,SUZLON ENERGY LTD,SIEMENS AG,GERMANY
16-May-23,85030090,"GEAR RIM M314.0071-08 (PARTS OF
W.O.E. GENERATOR FOR MANUFACTURING FOR S120)",5,NOS,5761.485,28807.425,SUZLON ENERGY LTD,DALIAN UNITED WIND POWER GENERATION BEARING CO LT,CHINA
09-Aug-22,85364900,CONTACTOR 30KW SCREW AC 230V50/60HZ (A5E31866322088) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS FOR MANF. OF WOEGS,20,NOS,43.8,876.009,SUZLON ENERGY LTD,SIEMENS AG,GERMANY
07-Feb-23,85030090,SR & BH ASSLY S111 50HZ-CEBES (PARTS OF WIND OPERATED ELECTRICITY GENERATORS),30,SET,2370.989,71129.663,SUZLON ENERGY LTD,CEBES A S,CHINA
07-Feb-23,85030090,SR & BH ASSLY S111 50HZ-CEBES (PARTS OF WIND OPERATED ELECTRICITY GENERATORS),30,SET,2370.989,71129.663,SUZLON ENERGY LTD,CEBES A S,GERMANY
16-May-23,85030090,"GEAR RIM M314.0071-08 (PARTS OF
W.O.E. GENERATOR FOR MANUFACTURING FOR S120)",5,NOS,5761.485,28807.425,SUZLON ENERGY LTD,DALIAN UNITED WIND POWER GENERATION BEARING CO LT,GERMANY
15-Nov-22,85030090,"SR & B/H ASSLY S111 50 HZ-MORTENG (51094396D) (PARTS OF
WINDOPERATED ELECTRICITY GENERATORS)",25,NOS,2490.05,62251.26,SUZLON ENERGY LTD,MORTENG INTERNATIONAL LTD CO LTD,CHINA
14-Jul-22,85030090,SR & B/H ASSLY S111 50 HZ-MORTENG (51094396D) (PARTS OF WINDOPERATED ELECTRICITY GENERATORS),25,KGS,2525.995,63149.87,SUZLON ENERGY LTD,"MORTENG
INTERNATIONAL LTD CO LTD",CHINA
23-Jun-23,85030090,"SR & B/H ASSLY S111 50 HZ-
MORTENG (51094396D) (PARTS OFWINDOPERATED ELECTRICITY GENERATORS)",30,NOS,2495.315,74859.464,SUZLON ENERGY LTD,"MORTENG
INTERNATIONAL LTD CO LTD",GERMANY
11-Jan-23,85030090,SR & B/H ASSLY S111 50 HZ MORTENG(51094396D)(PARTS OF WIND OPERATED ELECTRICITY GENERATORS FOR MANF. OF WOEGS),25,NOS,2489.592,62239.799,SUZLON ENERGY LTD,MORTENG INTERNATIONAL LTD CO LTD,CHINA
19-Mar-21,85030090,"021 WAY-SLIPRING SKW000102
SERIAL NO:1 1353454-1353465
(PARTFOR MFR OFW O ELEC GEN)",12,NOS,4825.842,57910.106,SUZLON ENERGY LTD,SCHLEIFRING GMBH,GERMANY
19-Mar-21,85030090,021 WAY-SLIPRING SKW000102 SERIAL NO:1 1353454-1353465 (PARTFOR MFR OFW O ELEC GEN),12,NOS,4825.842,57910.106,SUZLON ENERGY LTD,SCHLEIFRING GMBH,CANADA
12-Oct-23,85369090,"SR & B/H ASSLY S111 50 HZ- MORTENG (PARTS OF WIND OPERATED ELECTRICITY
GENERATORS FOR MANF. OF WOEGS)",50,NOS,2514.889,125744.449,SUZLON ENERGY LTD,"MORTENG
INTERNATIONAL LTD CO LTD",CHINA
05-Apr-22,85030090,SKW000102 021-WAY SLIPRING (PARTS OF WIND OPERATEDELECTRICITY GENERATORS FOR MANF. OF WOEGS),4,SET,4492.971,17971.884,SUZLON ENERGY LTD,SCHLEIFRING GMBH,GERMANY
24-Apr-23,85030090,"SR & B/H ASSEMBLY S111 50HZ MORTENG (51094396D) (PARTS OF WIND OPERATED ELECTRICITY
GENERATORS FOR MANF. OF WOEGS)",40,NOS,2506.478,100259.139,SUZLON ENERGY LTD,MORTENG INTERNATIONAL LTD CO LTD,CHINA
05-Apr-22,85030090,"SKW000102 021-WAY SLIPRING (PARTS OF WIND OPERATED
ELECTRICITY GENERATORS FOR MANF. OF WOEGS)",5,NOS,4492.971,22464.855,SUZLON ENERGY LTD,SCHLEIFRING GMBH,GERMANY
30-Jun-22,85030090,"SKW000102 021-WAY SLIPRING (PARTS OF WIND OPERATED
ELECTRICITY GENERATORS FOR MANF. OF WOEGS)",20,NOS,4242.176,84843.525,SUZLON ENERGY LTD,SCHLEIFRING GMBH,GERMANY
27-May-23,85030090,"TX0100604 TMT HSS COUPLING 50HZ PROTO LONG (PARTS OF
W.O.E.G. FOR MANUFACTURING.OF SUZLON S120)",10,NOS,4194.641,41946.406,SUZLON ENERGY LTD,ZHUZHOU TIMES NEW MATERIAL TECHNOLOGY CO LTD,"UNITED
KINGDOM"
10-Nov-23,84836010,51103750 TMT HSS COUPLING 50HZ PROTO SHORT (PARTS OF W.O.E.G. FOR MANUFACTURING.OF SUZLON S120B),20,NOS,4130.494,82609.879,SUZLON ENERGY LTD,"ZHUZHOU TIMES NEW
MATERIAL TECHNOLOGY CO LTD",CHINA
26-Feb-24,84836010,51103740 TMT HSS COUPLING 50HZ PROTO LONG TX0100604 (PARTS OF W.O.E.G. FOR MANUFACTURING.OF SUZLON),10,NOS,4104.754,41047.545,SUZLON ENERGY LTD,ZHUZHOU TIMES NEW MATERIAL TECHNOLOGY CO LTD,CHINA
26-Feb-24,84836010,51103750 TMT HSS COUPLING 50HZ PROTO SHORT (PARTS OF W.O.E.G. FOR MANUFACTURING.OF SUZLON),10,NOS,4104.754,41047.545,SUZLON ENERGY LTD,ZHUZHOU TIMES NEW MATERIAL TECHNOLOGY CO LTD,CHINA
26-Feb-24,84836010,51103740 TMT HSS COUPLING 50HZ PROTO LONG TX0100604 (PARTS OF W.O.E.G. FOR MANUFACTURING.OF SUZLON),10,NOS,4104.754,41047.545,SUZLON ENERGY LTD,ZHUZHOU TIMES NEW MATERIAL TECHNOLOGY CO LTD,GERMANY
26-Feb-24,84836010,"51103750 TMT HSS COUPLING 50HZ
PROTO SHORT (PARTS OF W.O.E.G. FOR MANUFACTURING.OF SUZLON)",10,NOS,4104.754,41047.545,SUZLON ENERGY LTD,ZHUZHOU TIMES NEW MATERIAL TECHNOLOGY CO LTD,CHINA
12-May-23,85030090,"CLIMB FR-CF120D (51101631) (PARTS OF WIND OPERATED ELECTRICITY
GENERATORS FOR MANUFACTURING OF S144 TYPE WIND TURBINE GE",4,SET,4059.062,16236.247,SUZLON ENERGY LTD,FICONT INDUSTRY (BEIJING) CO LTD,ITALY
12-May-23,85030090,CLIMB FR-CF120D (51101631) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS FOR MANUFACTURING OF S144 TYPE WIND TURBINE GE,4,SET,4059.062,16236.247,SUZLON ENERGY LTD,FICONT INDUSTRY (BEIJING) CO LTD,CHINA
25-Sep-21,85030090,"MAIN BEARING HOUSING RING SEALING CVR BCK PN M334.001029-SUZ(PARTS OF
W.O.E.GENERATOR FOR MFG OF W.O.E.GENERATOR)",20,PCS,313.505,6270.105,SUZLON ENERGY LTD,"CHANGZHOU
SHUANGYE MACHINERY AND ELECTIC CO LTD",GERMANY
25-Sep-21,85030090,"MAIN BEARING HOUSING RING SEALING CVR BCK PN
M334.001029-SUZ(PARTS OF
W.O.E.GENERATOR FOR MFG OF W.O.E.GENERATOR)",20,PCS,313.505,6270.105,SUZLON ENERGY LTD,CHANGZHOU SHUANGYE MACHINERY AND ELECTIC CO LTD,GERMANY
05-Aug-21,85030090,RING SEALING CVR BCK PN:M334.001029 SUZ MAIN BEARING HOUSING( 20 SETS) CONSIST OF (PARTS OF W.O.E.GENERATOR FOR MFG OF,20,SQM,312.846,6256.923,SUZLON ENERGY LTD,CHANGZHOU SHUANGYE MACHINERYAND ELECTRIC CO LTD,CHINA
21-Jul-21,85030090,"COVER M334.0076-SUZ MAIN BEARING HOUSING ( 20 SETS) CONSISTOF (PARTS OF
W.O.E.GENERATOR FOR MFG OF W.O.E.GENERATOR VAR",20,PCS,312.474,6249.483,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE MACHINERYAND
ELECTRIC CO LTD",FRANCE
21-Jul-21,85030090,"RING SEALING CVR BCK PN: M334
.001029 SUZ MAIN BEARING HOUSING ( 20 SETS) CONSIST OF (PARTS OF W.O.E.GENERATOR FOR MFG",20,PCS,312.474,6249.483,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE MACHINERYAND
ELECTRIC CO LTD",CHINA
21-Jul-21,85030090,"COVER M334.0076-SUZ MAIN BEARING HOUSING ( 20 SETS) CONSISTOF
(PARTS OF W.O.E.GENERATOR FOR MFG OF W.O.E.GENERATOR VAR",20,PCS,312.474,6249.483,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE MACHINERYAND
ELECTRIC CO LTD",AUSTRIA
21-Jul-21,85030090,"RING SEALING CVR BCK PN: M334 .001029 SUZ MAIN BEARING HOUSING ( 20 SETS)
CONSIST OF (PARTS OF W.O.E.GENERATOR FOR MFG",20,PCS,312.474,6249.483,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE
MACHINERYAND ELECTRIC CO LTD",GERMANY
09-Jul-21,85030090,"COVER M334.0076-SUZ MAIN BEARING HOUSING ( 20 SETS) CONSISTOF (PARTS OF W.O.E.GENERATOR FOR MFG OF
W.O.E.GENERATOR VAR",20,PCS,312.092,6241.84,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE
MACHINERYAND ELECTRIC CO LTD",CHINA
09-Jul-21,85030090,"RING SEALING CVR BCK
PN:M334.001029 SUZ MAIN BEARING HOUSING( 20 SETS) CONSIST OF (PARTS OF W.O.E.GENERATOR FOR MFG OF",20,PCS,312.092,6241.84,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE
MACHINERYAND ELECTRIC CO LTD",CHINA
12-May-23,85030090,CLIMB FR-CF120D (51101630) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS FOR MANUFACTURING OF S144 TYPE WIND TURBINE GE,4,SET,3644.415,14577.662,SUZLON ENERGY LTD,FICONT INDUSTRY (BEIJING) CO LTD,SPAIN
09-Sep-21,85030090,MAIN BEARING HOUSING COVER PN M334.0076 SUZ (PARTS OF W.O.E.GENERATOR FOR MFG OF W.O.E.GENERATOR),20,PCS,308.907,6178.146,SUZLON ENERGY LTD,"CHANGZHOU
SHUANGYE MACHINERY AND ELECTIC CO LTD",CHINA
09-Sep-21,85030090,"MAIN BEARING HOUSING COVER PN M334.0076 SUZ (PARTS OF
W.O.E.GENERATOR FOR MFG OF W.O.E.GENERATOR)",20,PCS,308.907,6178.146,SUZLON ENERGY LTD,CHANGZHOU SHUANGYE MACHINERY AND ELECTIC CO LTD,GERMANY
12-May-23,85030090,CLIMB FR-CF120D (51101630) (PARTS OF WIND OPERATED ELECTRICITY GENERATORS FOR MANUFACTURING OF S144 TYPE WIND TURBINE GE,4,SET,3644.415,14577.662,SUZLON ENERGY LTD,FICONT INDUSTRY (BEIJING) CO LTD,ECUADOR
09-Sep-21,85030090,"MAIN BEARING HOUSING RING SEALING CVR BCK PN M334.001029 SUZ(PARTS OF
W.O.E.GENERATOR FOR MFG OF W.O.E.GENERATOR)",20,PCS,308.907,6178.146,SUZLON ENERGY LTD,CHANGZHOU SHUANGYE MACHINERY AND ELECTIC CO LTD,GERMANY
07-Feb-22,85030090,LOWER METAL BLOCK M334.003687 ( GEAR MOUNT UNIT ( 20 SETS) CONSIST OF (PARTS OF W.O.E.GENERATOR FOR MFG OF W.O.E.GENERA,80,NOS,308.69,24695.222,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE MACHINERYAND
ELECTRIC CO LTD",ITALY
15-Nov-21,85030090,"LOWER METAL BLOCK M334.003687 ( GEAR MOUNT UNIT ( 20 SETS)
CONSIST OF (PARTS OF W.O.E.GENERATOR FOR MFG OF W.O.E.GENERA",80,NOS,308.56,24684.821,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE MACHINERYAND
ELECTRIC CO LTD",ECUADOR
30-Nov-22,84799090,"SPARES OF GLASS CUTTING MACHINE
- BLADE CLAMP DISK 135 DEPTH(54- 26104)",0.24,PCS,2932.442,703.786,SUZLON ENERGY LTD,EASTMAN C R A (HONG KONG) LTD,UNITED STATES OF AMERICA
03-Nov-21,85030090,"LOWER METAL BLOCK M334.003687 ( GEAR MOUNT UNIT ( 20 SETS) CONSIST OF (PARTS OF
W.O.E.GENERATOR FOR MFG OF W.O.E.GENERA",80,PCS,308.487,24678.932,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE MACHINERYAND
ELECTRIC CO LTD",CHINA
30-Nov-22,84799090,"SPARES OF GLASS CUTTING MACHINE - BLADE MOUNTING DIST 135 DEPTH (54-
26103)",0.18,KGS,4640.205,835.237,SUZLON ENERGY LTD,EASTMAN C R A (HONG KONG) LTD,NETHERLANDS
23-Jul-21,84314990,ROPE GUIDE FOR DEMAG DR20/18 DEMAG HOIST TO SUIT 18MM WIRE ROPE DIA. (2 PCS) (PARTS OF WIND OPERATED ELECTRICITY GENERA,13,KGS,307.549,3998.134,SUZLON ENERGY LTD,ROTOR ELECTRIC,CANADA
30-Nov-22,84799090,"SPARES OF GLASS CUTTING MACHINE - BLADE MOUNTING DIST 135 DEPTH (54-
26103)",0.18,KGS,4640.205,835.237,SUZLON ENERGY LTD,EASTMAN C R A (HONG KONG) LTD,GERMANY
09-Aug-21,85389000,"BS214 BACKPLANE (PARTS OF WIND OPERATED ELECTRICITY
GENERATORS FOR MANF. OF WOEGS)",3,NOS,304.261,912.783,SUZLON ENERGY LTD,"BACHMANN
ELECTRONIC GMBH",AUSTRIA
16-Aug-21,85030090,"MAIN BEARING HOUSING COVER FOR BACK SEALING RING
M334.001029(PARTS OFW.O.E.GENERATORS FOR MFG OF TYPE SUZLON S120)",26,NOS,303.843,7899.929,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE MACHINERY AND
ELECTIC CO LTD",CHINA
16-Aug-21,85030090,"MAIN BEARING HOUSING COVER FOR BACK SEALING RING
M334.001029(PARTS OF
W.O.E.GENERATORS FOR MFG OF TYPE SUZLON S120)",26,NOS,303.843,7899.929,SUZLON ENERGY LTD,CHANGZHOU SHUANGYE MACHINERY AND ELECTIC CO LTD,CHINA
16-Aug-21,85030090,MAIN BEARING HOUSING COVER M334.0076 (PARTS OF W.O.E.GENERATORS FOR MFG OF TYPE SUZLON S120) 26 PCS,26,PCS,303.843,7899.929,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE MACHINERY AND
ELECTIC CO LTD",CHINA
16-Aug-21,85030090,MAIN BEARING HOUSING COVER M334.0076 (PARTS OF W.O.E.GENERATORS FOR MFG OF TYPE SUZLON S120) 26 PCS,26,PCS,303.843,7899.929,SUZLON ENERGY LTD,"CHANGZHOU
SHUANGYE MACHINERY AND ELECTIC CO LTD",CHINA
18-Feb-22,39209921,"F/PI/065/0019/CH/ADH 0.07MMX19MM BATCH:8213902001 (PARTS FORMFR OF W.O.E
GENERATORS) (QTY. 3729 MTR)",3.729,KGS,300.683,1121.246,SUZLON ENERGY LTD,ISOVOLTA AG,CHINA
06-Mar-23,84841090,SPARE PARTS FORS/N 20640026 MCB 3045WTL-SEALING SET DOUBLE ACTING CYLINDER220-125-140/350- 250 PROLEO(29029110)(60360685),1,NOS,568.85,568.85,SUZLON ENERGY LTD,PROMAU S R L,ITALY
23-Aug-21,85389000,BS214 BACKPLANE (PARTS OF WIND OPERATED ELECTRICITY GENERATORS FOR MANF. OF WOEGS),2,NOS,300.29,600.579,SUZLON ENERGY LTD,BACHMANN ELECTRONIC GMBH,AUSTRIA
16-Mar-22,85030090,BRAKE-N-20.103.944 WOADPTR PLT ANTEC (CASTING COMPONETS 214. 4 KGS)(PARTS OF WIND OPERATED ELECTRICITY GENERATOR FOR MA,8,PCS,300.072,2400.574,SUZLON ENERGY LTD,N/A,CHINA
18-Feb-22,39209921,"F/PI/065/0019/CH/ADH 0.07MMX19MM
BATCH:8003301001 (PARTS FORMFR OF W.O.E GENERATORS) (QTY:4983 MTR)",5,KGS,299.66,1498.3,SUZLON ENERGY LTD,ISOVOLTA AG,AUSTRIA
09-Jun-23,84819090,SPARE PARTS FOR S/N: 20840071-MCB 3070WTL SMALL BLOCK IN ALUMINIUM GR.10-2 WAY -1/2 Y.7028240,2,NOS,189.276,378.553,SUZLON ENERGY LTD,PROMAU S R L,ITALY
28-Aug-21,85030090,"COVER FOR BACK SEALING RING M334.001029 MAIN BEARING
HOUSING( 20 SETS) CONSIST OF (PARTS OF W.O.E.GENERATOR FOR MFG OF",20,PCS,299.64,5992.809,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE MACHINERYAND
ELECTRIC CO LTD",CHINA
28-Aug-21,85030090,COVER FOR BACK SEALING RING M334.001029 MAIN BEARING HOUSING( 20 SETS) CONSIST OF (PARTS OF W.O.E.GENERATOR FOR MFG OF,20,PCS,299.64,5992.809,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE
MACHINERYAND ELECTRIC CO LTD",AUSTRIA
28-Aug-21,85030090,"COVER M334.0076 MAIN BEARING HOUSING ( 20 SETS) CONSIST OF
(PARTS OF W.O.E.GENERATOR FOR MFG OF W.O.E.GENERATOR VARIOUS",20,PCS,299.64,5992.809,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE
MACHINERYAND ELECTRIC CO LTD",ROMANIA
13-Apr-21,85030090,"ANEMOMETER - 4.3351.10.000 (EXPORTED VIDE S/BILL
NO.8771614DT.19-02-2021 BEING RE- IMPORTED AFTER CALIBRATION) (PARTS OF",16,PCS,298.926,4782.815,SUZLON ENERGY LTD,DEUTSCHE WIND GUARD WIND TUNNEL SERVICES GMBH,CHINA
13-Apr-21,85030090,"ANEMOMETER - 4.3351.10.000 (EXPORTED VIDE S/BILL
NO.8771614DT.19-02-2021 BEING RE- IMPORTED AFTER CALIBRATION) (PARTS OF",16,PCS,298.926,4782.815,SUZLON ENERGY LTD,DEUTSCHE WIND GUARD WIND TUNNEL SERVICES GMBH,ITALY
10-Dec-21,85030090,GEAR MOUNT UNIT LOWER METAL BLOCK M334.003687(PARTS OF W.O.E.GENERATOR),80,PCS,297.882,23830.538,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE
MACHINERY AND ELECTIC CO LTD",CHINA
01-Jan-22,85030090,EDGE CONTROLLER BOX (ITEM: 31-26860) (PARTS OF WIND OPERATEDELECTRICITY GENERATORS FOR MANF. OF WOEGS),1,PCS,296.192,296.192,SUZLON ENERGY LTD,EASTMAN C R A (HONG KONG) LTD,UNITED STATES OF AMERICA
14-Feb-22,85030090,"GEAR MOUNT UNIT LOWER METAL BLOCK M334.003687 (PARTS OF
W.O.E.GENERATOR FOR MFG OF S120)",52,KGS,290.808,15122.003,SUZLON ENERGY LTD,"CHANGZHOU
SHUANGYE MACHINERY AND ELECTIC CO LTD",CHINA
14-Feb-22,85030090,GEAR MOUNT UNIT LOWER METAL BLOCK M334.003687 (PARTS OF W.O.E.GENERATOR FOR MFG OF S120),52,PCS,290.808,15122.003,SUZLON ENERGY LTD,"CHANGZHOU
SHUANGYE MACHINERY AND ELECTIC CO LTD",CHINA
08-Feb-22,90309090,"OLD & USED TEMPERATURE
PROBE ADAPTOR 8M (TESTING & MEASURINGEQUIPMENT ON
RETURNABLE BASIS)",1,NOS,288.939,288.939,SUZLON ENERGY LTD,"SYNTHESITES INNOVATIVE
TECHNOLOGIES LTD",GREECE
08-Feb-22,90309090,"OLD & USED SENSOR EXTENSION
CABLE 20M (TESTING & MEASURING EQUIPMENT ON RETURNABLE BASIS)",2,NOS,288.939,577.879,SUZLON ENERGY LTD,"SYNTHESITES INNOVATIVE
TECHNOLOGIES LTD",GREECE
08-Feb-22,90309090,"OLD & USED SENSOR EXTENSION
CABLE 20M (TESTING & MEASURING EQUIPMENT ON RETURNABLE BASIS)",2,NOS,288.939,577.879,SUZLON ENERGY LTD,"SYNTHESITES INNOVATIVE
TECHNOLOGIES LTD",GREECE
08-Feb-22,90309090,"OLD & USED ADAPTOR FOR VB
SENSOR (TESTING & MEASURING EQUIPMENT ON RETURNABLE BASIS)",2,SET,288.939,577.879,SUZLON ENERGY LTD,"SYNTHESITES INNOVATIVE
TECHNOLOGIES LTD",GREECE
15-Mar-22,85030090,"BRAKE-N-20.103.944 WTADPTR PLT ANTEC (NON CASTING
COMPONENTS1636 KGS)(PARTS OF WIND OPERATED ELECTRICITY GENERATOR FOR",40,NOS,284.986,11399.429,SUZLON ENERGY LTD,"ANTEC BRAKING
SYSTEMS (TIANJIN) CO LTD",CHINA
28-Jan-22,85030090,GEAR MOUNT UNIT LOWER METAL BLOCK M334.003687 (PARTS OF W.O.E.GENERATOR FOR MFG OF TYPE SUZLON S120),184,PCS,284.22,52296.455,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE MACHINERY AND
ELECTIC CO LTD",CHINA
17-Nov-21,85030090,"3S LIFT 9925523751 FALL ARRESTER R50 CLIMB FREE 3S (PARTSOFWIND OPERATED ELECTRICITY
GENERATORS FOR MANUFACTURE OF S",40,NOS,283.148,11325.933,SUZLON ENERGY LTD,FICONT INDUSTRY (BEIJING) CO LTD,CHINA
02-Jul-22,85030090,"BEARING CASEM334.330608 MAIN
BEARING HOUSING ( 20 PCS) CONSIST OF (PARTS OF W.O.E.GENERATOR FOR MFG OF W.O.E.GENERATO",20,NOS,3432.45,68649.008,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE
MACHINERYAND
ELECTRIC CO LTD",CHINA
02-Jul-22,85030090,"BEARING CASEM334.330608 MAIN
BEARING HOUSING ( 20 PCS) CONSIST OF (PARTS OF W.O.E.GENERATOR FOR MFG OF W.O.E.GENERATO",20,NOS,3432.45,68649.008,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE
MACHINERYAND ELECTRIC CO LTD",CHINA
30-Jul-22,85030090,"MAIN BEARING HOUSING BEARING CASE M334.330608 (PARTS OF
W.O.E.GENERATOR FOR MFG OF S120)",27,NOS,3403.742,91901.021,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE MACHINERY AND
ELECTIC CO LTD",CHINA
17-Nov-21,85030090,"3S LIFT 9925523751 FALL ARRESTER R50 CLIMB FREE 3S (PARTSOFWIND
OPERATED ELECTRICITY GENERATORS
FOR MANUFACTURE OF S",38,NOS,283.148,11325.933,SUZLON ENERGY LTD,FICONT INDUSTRY (BEIJING) CO LTD,CHINA
30-Nov-21,85030090,FALL ARRESTER R50 CLIMB FREE 3S 9922523751 (PARTS OF WOEG FOR MANUFACTURE OF GENERATOR),40,SET,283.123,11324.939,SUZLON ENERGY LTD,FICONT INDUSTRY (BEIJING) CO LTD,CHINA
25-Sep-21,85030090,"GEAR MOUNT UNIT LOWER METAL BLOCK M334.003687 (PARTS OF
W.O.E.GENERATOR FOR MFG OF W.O.E.GENERATOR)",80,NOS,282.54,22603.181,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE
MACHINERY AND ELECTIC CO LTD",CHINA
